gene frequency 
ENSG00000175854.10 1
ENSG00000175806.13 1
ENSG00000175764.13 1
ENSG00000175741.5 1
ENSG00000175701.9 1
ENSG00000175662.16 1
ENSG00000175634.13 1
ENSG00000175611.10 1
ENSG00000175606.9 1
ENSG00000175600.14 1
ENSG00000175595.13 1
ENSG00000175536.6 1
ENSG00000175497.15 1
ENSG00000175489.9 1
ENSG00000175482.7 1
ENSG00000175414.6 1
ENSG00000175376.7 1
ENSG00000175354.17 1
ENSG00000175348.9 1
ENSG00000175311.6 1
ENSG00000175309.13 1
ENSG00000175274.17 1
ENSG00000175224.15 1
ENSG00000175216.13 1
ENSG00000175198.13 1
ENSG00000175164.12 1
ENSG00000175115.10 1
ENSG00000175110.10 1
ENSG00000175105.5 1
ENSG00000175066.14 1
ENSG00000175054.13 1
ENSG00000175029.15 1
ENSG00000174996.10 1
ENSG00000174990.4 1
ENSG00000174951.9 1
ENSG00000174928.14 1
ENSG00000174915.10 1
ENSG00000174891.11 1
ENSG00000174842.15 1
ENSG00000174804.3 1
ENSG00000174799.9 1
ENSG00000174744.12 1
ENSG00000174740.7 1
ENSG00000174721.9 1
ENSG00000174720.14 1
ENSG00000174718.10 1
ENSG00000174705.10 1
ENSG00000174695.8 1
ENSG00000174628.15 1
ENSG00000174599.5 1
ENSG00000174579.3 1
ENSG00000174529.7 1
ENSG00000174516.13 1
ENSG00000174514.11 1
ENSG00000174442.10 1
ENSG00000174428.15 1
ENSG00000174405.12 1
ENSG00000174373.14 1
ENSG00000174371.15 1
ENSG00000174282.10 1
ENSG00000174243.8 1
ENSG00000174227.14 1
ENSG00000174177.11 1
ENSG00000174171.5 1
ENSG00000174125.6 1
ENSG00000174099.9 1
ENSG00000174013.7 1
ENSG00000174007.7 1
ENSG00000173950.14 1
ENSG00000173947.12 1
ENSG00000173933.18 1
ENSG00000173928.2 1
ENSG00000173926.5 1
ENSG00000173914.10 1
ENSG00000173889.14 1
ENSG00000173875.12 1
ENSG00000173852.12 1
ENSG00000173846.11 1
ENSG00000173818.15 1
ENSG00000173811.9 1
ENSG00000173744.16 1
ENSG00000173706.11 1
ENSG00000173681.15 1
ENSG00000173598.12 1
ENSG00000173575.17 1
ENSG00000173546.7 1
ENSG00000173465.6 1
ENSG00000173456.4 1
ENSG00000173442.10 1
ENSG00000173409.12 1
ENSG00000173276.12 1
ENSG00000173275.11 1
ENSG00000173273.14 1
ENSG00000173264.12 1
ENSG00000173210.18 1
ENSG00000173120.13 1
ENSG00000173110.7 1
ENSG00000173085.12 1
ENSG00000173083.13 1
ENSG00000173041.10 1
ENSG00000173013.5 1
ENSG00000172986.11 1
ENSG00000172977.11 1
ENSG00000172965.13 1
ENSG00000172954.12 1
ENSG00000172935.8 1
ENSG00000172932.13 1
ENSG00000172915.17 1
ENSG00000172888.10 1
ENSG00000172840.5 1
ENSG00000172819.15 1
ENSG00000172817.3 1
ENSG00000172794.18 1
ENSG00000172775.15 1
ENSG00000172766.17 1
ENSG00000172765.15 1
ENSG00000172661.16 1
ENSG00000172613.6 1
ENSG00000172594.11 1
ENSG00000172493.19 1
ENSG00000172469.13 1
ENSG00000172456.15 1
ENSG00000172409.5 1
ENSG00000172366.18 1
ENSG00000172348.13 1
ENSG00000172345.12 1
ENSG00000172339.9 1
ENSG00000172318.5 1
ENSG00000172315.5 1
ENSG00000172296.11 1
ENSG00000172292.13 1
ENSG00000172273.11 1
ENSG00000172244.7 1
ENSG00000172201.9 1
ENSG00000172123.11 1
ENSG00000172113.7 1
ENSG00000172081.12 1
ENSG00000172059.9 1
ENSG00000172046.17 1
ENSG00000172009.13 1
ENSG00000172006.10 1
ENSG00000171962.16 1
ENSG00000171940.12 1
ENSG00000171928.12 1
ENSG00000171914.13 1
ENSG00000171903.15 1
ENSG00000171877.18 1
ENSG00000171865.8 1
ENSG00000171853.14 1
ENSG00000171824.12 1
ENSG00000171813.12 1
ENSG00000171806.10 1
ENSG00000171798.16 1
ENSG00000171777.14 1
ENSG00000171735.17 1
ENSG00000171729.12 1
ENSG00000171720.8 1
ENSG00000171608.14 1
ENSG00000171503.10 1
ENSG00000171475.12 1
ENSG00000171466.8 1
ENSG00000171385.8 1
ENSG00000171365.14 1
ENSG00000171357.5 1
ENSG00000171320.13 1
ENSG00000171310.9 1
ENSG00000171291.7 1
ENSG00000171241.7 1
ENSG00000171224.8 1
ENSG00000171208.8 1
ENSG00000171202.5 1
ENSG00000171161.11 1
ENSG00000171160.16 1
ENSG00000171155.7 1
ENSG00000171150.7 1
ENSG00000171115.3 1
ENSG00000171105.12 1
ENSG00000171097.12 1
ENSG00000171045.13 1
ENSG00000170989.8 1
ENSG00000170919.14 1
ENSG00000170915.8 1
ENSG00000170909.12 1
ENSG00000170899.9 1
ENSG00000170873.17 1
ENSG00000170832.11 1
ENSG00000170802.14 1
ENSG00000170779.10 1
ENSG00000170734.10 1
ENSG00000170677.5 1
ENSG00000170634.11 1
ENSG00000170631.13 1
ENSG00000170624.12 1
ENSG00000170619.9 1
ENSG00000170571.10 1
ENSG00000170561.11 1
ENSG00000170542.5 1
ENSG00000170502.11 1
ENSG00000170485.15 1
ENSG00000170469.9 1
ENSG00000170468.7 1
ENSG00000170464.8 1
ENSG00000170456.13 1
ENSG00000170430.9 1
ENSG00000170385.9 1
ENSG00000170365.8 1
ENSG00000170364.11 1
ENSG00000170293.7 1
ENSG00000170271.9 1
ENSG00000170260.7 1
ENSG00000170214.3 1
ENSG00000170175.9 1
ENSG00000170089.14 1
ENSG00000170088.12 1
ENSG00000170085.16 1
ENSG00000170049.8 1
ENSG00000170037.12 1
ENSG00000170004.15 1
ENSG00000169994.17 1
ENSG00000169991.9 1
ENSG00000169981.9 1
ENSG00000169967.15 1
ENSG00000169951.8 1
ENSG00000169914.5 1
ENSG00000169905.11 1
ENSG00000169896.15 1
ENSG00000169894.16 1
ENSG00000169764.13 1
ENSG00000169696.14 1
ENSG00000169641.12 1
ENSG00000169598.14 1
ENSG00000169592.13 1
ENSG00000169554.15 1
ENSG00000169490.15 1
ENSG00000169446.5 1
ENSG00000169418.9 1
ENSG00000169410.8 1
ENSG00000169397.3 1
ENSG00000169379.14 1
ENSG00000169375.14 1
ENSG00000169302.13 1
ENSG00000169288.16 1
ENSG00000169282.16 1
ENSG00000169255.12 1
ENSG00000169251.11 1
ENSG00000169249.11 1
ENSG00000169228.12 1
ENSG00000169221.12 1
ENSG00000169188.4 1
ENSG00000169169.13 1
ENSG00000169155.8 1
ENSG00000169129.13 1
ENSG00000169122.10 1
ENSG00000169118.14 1
ENSG00000169105.7 1
ENSG00000169084.11 1
ENSG00000169057.18 1
ENSG00000169019.10 1
ENSG00000169018.5 1
ENSG00000169016.15 1
ENSG00000168995.12 1
ENSG00000168993.13 1
ENSG00000168938.5 1
ENSG00000168936.9 1
ENSG00000168924.13 1
ENSG00000168916.14 1
ENSG00000168890.12 1
ENSG00000168887.9 1
ENSG00000168884.13 1
ENSG00000168883.18 1
ENSG00000168876.7 1
ENSG00000168874.11 1
ENSG00000168827.13 1
ENSG00000168807.15 1
ENSG00000168803.13 1
ENSG00000168792.4 1
ENSG00000168781.20 1
ENSG00000168765.14 1
ENSG00000168758.9 1
ENSG00000168702.15 1
ENSG00000168612.4 1
ENSG00000168569.7 1
ENSG00000168566.11 1
ENSG00000168556.6 1
ENSG00000168496.3 1
ENSG00000168404.11 1
ENSG00000168397.15 1
ENSG00000168386.17 1
ENSG00000168329.12 1
ENSG00000168303.6 1
ENSG00000168300.12 1
ENSG00000168297.14 1
ENSG00000168286.2 1
ENSG00000168282.5 1
ENSG00000168273.6 1
ENSG00000168175.13 1
ENSG00000168152.11 1
ENSG00000168118.10 1
ENSG00000168096.13 1
ENSG00000168092.12 1
ENSG00000168071.20 1
ENSG00000168067.10 1
ENSG00000168062.8 1
ENSG00000168016.12 1
ENSG00000168005.7 1
ENSG00000167987.9 1
ENSG00000167981.5 1
ENSG00000167977.7 1
ENSG00000167971.15 1
ENSG00000167965.16 1
ENSG00000167930.14 1
ENSG00000167904.13 1
ENSG00000167895.13 1
ENSG00000167889.11 1
ENSG00000167874.6 1
ENSG00000167861.14 1
ENSG00000167850.3 1
ENSG00000167842.14 1
ENSG00000167785.7 1
ENSG00000167778.7 1
ENSG00000167767.12 1
ENSG00000167733.12 1
ENSG00000167721.9 1
ENSG00000167720.11 1
ENSG00000167716.17 1
ENSG00000167711.12 1
ENSG00000167705.10 1
ENSG00000167702.10 1
ENSG00000167701.12 1
ENSG00000167699.12 1
ENSG00000167670.14 1
ENSG00000167645.15 1
ENSG00000167632.13 1
ENSG00000167625.9 1
ENSG00000167613.14 1
ENSG00000167595.13 1
ENSG00000167565.11 1
ENSG00000167550.9 1
ENSG00000167536.12 1
ENSG00000167535.6 1
ENSG00000167522.13 1
ENSG00000167491.16 1
ENSG00000167461.10 1
ENSG00000167323.8 1
ENSG00000167257.9 1
ENSG00000167232.12 1
ENSG00000167216.15 1
ENSG00000167191.10 1
ENSG00000167186.9 1
ENSG00000167173.17 1
ENSG00000167136.6 1
ENSG00000167130.16 1
ENSG00000167112.9 1
ENSG00000167107.11 1
ENSG00000167100.13 1
ENSG00000167081.15 1
ENSG00000167074.13 1
ENSG00000167005.12 1
ENSG00000166963.11 1
ENSG00000166949.14 1
ENSG00000166920.9 1
ENSG00000166896.6 1
ENSG00000166887.14 1
ENSG00000166855.8 1
ENSG00000166847.8 1
ENSG00000166845.12 1
ENSG00000166831.7 1
ENSG00000166822.11 1
ENSG00000166819.10 1
ENSG00000166813.13 1
ENSG00000166801.14 1
ENSG00000166747.11 1
ENSG00000166734.17 1
ENSG00000166716.8 1
ENSG00000166676.13 1
ENSG00000166592.10 1
ENSG00000166579.14 1
ENSG00000166578.8 1
ENSG00000166575.15 1
ENSG00000166478.8 1
ENSG00000166452.10 1
ENSG00000166444.16 1
ENSG00000166436.14 1
ENSG00000166435.14 1
ENSG00000166411.12 1
ENSG00000166405.13 1
ENSG00000166401.12 1
ENSG00000166387.10 1
ENSG00000166377.18 1
ENSG00000166348.16 1
ENSG00000166347.17 1
ENSG00000166337.8 1
ENSG00000166326.6 1
ENSG00000166321.12 1
ENSG00000166313.17 1
ENSG00000166289.5 1
ENSG00000166275.14 1
ENSG00000166266.12 1
ENSG00000166263.12 1
ENSG00000166261.9 1
ENSG00000166260.9 1
ENSG00000166225.7 1
ENSG00000166199.11 1
ENSG00000166181.11 1
ENSG00000166170.9 1
ENSG00000166167.16 1
ENSG00000166166.11 1
ENSG00000166140.16 1
ENSG00000166133.16 1
ENSG00000166073.7 1
ENSG00000166068.11 1
ENSG00000166002.5 1
ENSG00000165995.17 1
ENSG00000165948.9 1
ENSG00000165915.12 1
ENSG00000165898.12 1
ENSG00000165895.16 1
ENSG00000165868.11 1
ENSG00000165813.15 1
ENSG00000165806.18 1
ENSG00000165801.8 1
ENSG00000165792.16 1
ENSG00000165716.8 1
ENSG00000165684.3 1
ENSG00000165675.15 1
ENSG00000165661.14 1
ENSG00000165660.7 1
ENSG00000165650.10 1
ENSG00000165644.9 1
ENSG00000165617.13 1
ENSG00000165591.6 1
ENSG00000165572.7 1
ENSG00000165516.9 1
ENSG00000165511.6 1
ENSG00000165506.13 1
ENSG00000165501.15 1
ENSG00000165480.14 1
ENSG00000165416.13 1
ENSG00000165410.13 1
ENSG00000165406.14 1
ENSG00000165323.14 1
ENSG00000165288.10 1
ENSG00000165282.12 1
ENSG00000165233.16 1
ENSG00000165209.17 1
ENSG00000165195.12 1
ENSG00000165194.13 1
ENSG00000165185.13 1
ENSG00000165156.13 1
ENSG00000165140.8 1
ENSG00000165138.15 1
ENSG00000165121.10 1
ENSG00000165113.11 1
ENSG00000165105.9 1
ENSG00000165102.13 1
ENSG00000165029.14 1
ENSG00000165028.10 1
ENSG00000164985.13 1
ENSG00000164976.8 1
ENSG00000164961.14 1
ENSG00000164951.14 1
ENSG00000164944.10 1
ENSG00000164938.12 1
ENSG00000164904.14 1
ENSG00000164885.11 1
ENSG00000164867.9 1
ENSG00000164830.16 1
ENSG00000164823.8 1
ENSG00000164815.9 1
ENSG00000164808.15 1
ENSG00000164778.4 1
ENSG00000164713.8 1
ENSG00000164691.15 1
ENSG00000164690.6 1
ENSG00000164649.18 1
ENSG00000164647.7 1
ENSG00000164631.17 1
ENSG00000164616.13 1
ENSG00000164548.9 1
ENSG00000164542.11 1
ENSG00000164535.13 1
ENSG00000164366.3 1
ENSG00000164347.16 1
ENSG00000164344.14 1
ENSG00000164342.11 1
ENSG00000164338.8 1
ENSG00000164332.7 1
ENSG00000164331.8 1
ENSG00000164329.12 1
ENSG00000164323.11 1
ENSG00000164308.15 1
ENSG00000164307.11 1
ENSG00000164300.14 1
ENSG00000164294.12 1
ENSG00000164292.11 1
ENSG00000164291.15 1
ENSG00000164253.11 1
ENSG00000164252.11 1
ENSG00000164219.8 1
ENSG00000164209.15 1
ENSG00000164197.10 1
ENSG00000164187.6 1
ENSG00000164180.12 1
ENSG00000164172.17 1
ENSG00000164171.9 1
ENSG00000164168.6 1
ENSG00000164164.14 1
ENSG00000164151.10 1
ENSG00000164144.13 1
ENSG00000164134.11 1
ENSG00000164125.14 1
ENSG00000164120.12 1
ENSG00000164114.17 1
ENSG00000164109.12 1
ENSG00000164105.3 1
ENSG00000164087.6 1
ENSG00000164081.11 1
ENSG00000164080.12 1
ENSG00000164074.13 1
ENSG00000164068.14 1
ENSG00000164066.11 1
ENSG00000164048.12 1
ENSG00000164045.10 1
ENSG00000164040.15 1
ENSG00000164031.15 1
ENSG00000164022.15 1
ENSG00000164010.12 1
ENSG00000163975.10 1
ENSG00000163964.12 1
ENSG00000163960.10 1
ENSG00000163946.12 1
ENSG00000163945.14 1
ENSG00000163923.8 1
ENSG00000163918.9 1
ENSG00000163913.10 1
ENSG00000163909.7 1
ENSG00000163904.11 1
ENSG00000163875.14 1
ENSG00000163873.8 1
ENSG00000163872.14 1
ENSG00000163867.15 1
ENSG00000163864.13 1
ENSG00000163820.13 1
ENSG00000163815.5 1
ENSG00000163811.10 1
ENSG00000163808.15 1
ENSG00000163803.11 1
ENSG00000163798.12 1
ENSG00000163795.12 1
ENSG00000163788.12 1
ENSG00000163762.5 1
ENSG00000163719.17 1
ENSG00000163714.16 1
ENSG00000163704.10 1
ENSG00000163702.17 1
ENSG00000163701.17 1
ENSG00000163687.12 1
ENSG00000163686.12 1
ENSG00000163683.10 1
ENSG00000163655.14 1
ENSG00000163633.9 1
ENSG00000163626.15 1
ENSG00000163625.14 1
ENSG00000163617.9 1
ENSG00000163611.10 1
ENSG00000163607.13 1
ENSG00000163605.13 1
ENSG00000163602.9 1
ENSG00000163599.13 1
ENSG00000163597.13 1
ENSG00000163590.12 1
ENSG00000163577.6 1
ENSG00000163563.7 1
ENSG00000163539.14 1
ENSG00000163528.11 1
ENSG00000163520.12 1
ENSG00000163481.6 1
ENSG00000163472.17 1
ENSG00000163449.9 1
ENSG00000163431.12 1
ENSG00000163428.3 1
ENSG00000163412.11 1
ENSG00000163406.9 1
ENSG00000163389.9 1
ENSG00000163378.12 1
ENSG00000163319.9 1
ENSG00000163297.15 1
ENSG00000163291.13 1
ENSG00000163285.7 1
ENSG00000163251.3 1
ENSG00000163249.8 1
ENSG00000163219.10 1
ENSG00000163214.19 1
ENSG00000163166.12 1
ENSG00000163161.11 1
ENSG00000163159.10 1
ENSG00000163155.10 1
ENSG00000163154.5 1
ENSG00000163138.17 1
ENSG00000163132.6 1
ENSG00000163106.9 1
ENSG00000163083.5 1
ENSG00000163075.11 1
ENSG00000163071.9 1
ENSG00000163041.8 1
ENSG00000163013.10 1
ENSG00000163002.11 1
ENSG00000163001.10 1
ENSG00000162999.11 1
ENSG00000162989.4 1
ENSG00000162923.13 1
ENSG00000162894.10 1
ENSG00000162878.11 1
ENSG00000162849.14 1
ENSG00000162819.10 1
ENSG00000162775.13 1
ENSG00000162769.11 1
ENSG00000162733.15 1
ENSG00000162695.10 1
ENSG00000162694.12 1
ENSG00000162688.14 1
ENSG00000162642.12 1
ENSG00000162636.14 1
ENSG00000162631.17 1
ENSG00000162616.8 1
ENSG00000162613.15 1
ENSG00000162600.10 1
ENSG00000162585.15 1
ENSG00000162572.18 1
ENSG00000162542.12 1
ENSG00000162521.17 1
ENSG00000162426.13 1
ENSG00000162419.11 1
ENSG00000162409.9 1
ENSG00000162396.5 1
ENSG00000162384.12 1
ENSG00000162377.5 1
ENSG00000162373.11 1
ENSG00000162300.10 1
ENSG00000162231.12 1
ENSG00000162144.8 1
ENSG00000162086.13 1
ENSG00000162063.11 1
ENSG00000162062.13 1
ENSG00000161996.16 1
ENSG00000161981.9 1
ENSG00000161980.5 1
ENSG00000161960.13 1
ENSG00000161956.11 1
ENSG00000161955.15 1
ENSG00000161929.13 1
ENSG00000161904.10 1
ENSG00000161835.9 1
ENSG00000161813.19 1
ENSG00000161671.15 1
ENSG00000161558.9 1
ENSG00000161551.11 1
ENSG00000161533.10 1
ENSG00000161526.13 1
ENSG00000161381.12 1
ENSG00000161265.13 1
ENSG00000161243.7 1
ENSG00000161204.10 1
ENSG00000161010.13 1
ENSG00000160999.10 1
ENSG00000160993.3 1
ENSG00000160961.10 1
ENSG00000160959.6 1
ENSG00000160949.15 1
ENSG00000160917.13 1
ENSG00000160801.12 1
ENSG00000160796.15 1
ENSG00000160785.12 1
ENSG00000160783.18 1
ENSG00000160781.14 1
ENSG00000160746.11 1
ENSG00000160716.4 1
ENSG00000160685.12 1
ENSG00000160679.11 1
ENSG00000160588.8 1
ENSG00000160584.14 1
ENSG00000160570.12 1
ENSG00000160445.9 1
ENSG00000160336.13 1
ENSG00000160307.8 1
ENSG00000160299.15 1
ENSG00000160298.16 1
ENSG00000160294.9 1
ENSG00000160218.11 1
ENSG00000160216.17 1
ENSG00000160214.11 1
ENSG00000160211.14 1
ENSG00000160209.17 1
ENSG00000160172.9 1
ENSG00000160131.12 1
ENSG00000160094.13 1
ENSG00000160087.19 1
ENSG00000160051.10 1
ENSG00000159899.13 1
ENSG00000159884.10 1
ENSG00000159842.13 1
ENSG00000159792.8 1
ENSG00000159788.17 1
ENSG00000159761.13 1
ENSG00000159720.10 1
ENSG00000159685.9 1
ENSG00000159658.9 1
ENSG00000159592.9 1
ENSG00000159479.15 1
ENSG00000159445.11 1
ENSG00000159322.16 1
ENSG00000159267.13 1
ENSG00000159259.7 1
ENSG00000159210.8 1
ENSG00000159110.18 1
ENSG00000159086.13 1
ENSG00000159082.16 1
ENSG00000158941.15 1
ENSG00000158863.20 1
ENSG00000158793.12 1
ENSG00000158792.14 1
ENSG00000158769.16 1
ENSG00000158717.9 1
ENSG00000158691.13 1
ENSG00000158669.10 1
ENSG00000158636.15 1
ENSG00000158623.13 1
ENSG00000158517.12 1
ENSG00000158480.9 1
ENSG00000158477.6 1
ENSG00000158467.15 1
ENSG00000158458.18 1
ENSG00000158411.9 1
ENSG00000158402.17 1
ENSG00000158352.14 1
ENSG00000158321.14 1
ENSG00000158290.15 1
ENSG00000158201.8 1
ENSG00000158161.14 1
ENSG00000158156.7 1
ENSG00000158113.11 1
ENSG00000158106.11 1
ENSG00000158079.13 1
ENSG00000158019.19 1
ENSG00000157954.13 1
ENSG00000157916.17 1
ENSG00000157911.8 1
ENSG00000157881.12 1
ENSG00000157873.16 1
ENSG00000157869.13 1
ENSG00000157796.16 1
ENSG00000157778.7 1
ENSG00000157625.14 1
ENSG00000157617.15 1
ENSG00000157600.10 1
ENSG00000157570.10 1
ENSG00000157538.12 1
ENSG00000157470.10 1
ENSG00000157456.6 1
ENSG00000157353.15 1
ENSG00000157349.14 1
ENSG00000157303.9 1
ENSG00000157193.13 1
ENSG00000157077.13 1
ENSG00000157020.16 1
ENSG00000157014.9 1
ENSG00000156990.13 1
ENSG00000156983.14 1
ENSG00000156958.13 1
ENSG00000156875.12 1
ENSG00000156804.6 1
ENSG00000156735.9 1
ENSG00000156504.15 1
ENSG00000156463.16 1
ENSG00000156398.11 1
ENSG00000156384.13 1
ENSG00000156374.13 1
ENSG00000156345.16 1
ENSG00000156304.13 1
ENSG00000156256.13 1
ENSG00000156232.7 1
ENSG00000156171.13 1
ENSG00000156052.9 1
ENSG00000156050.7 1
ENSG00000156026.13 1
ENSG00000156017.11 1
ENSG00000155974.10 1
ENSG00000155957.15 1
ENSG00000155926.12 1
ENSG00000155906.15 1
ENSG00000155858.5 1
ENSG00000155744.8 1
ENSG00000155729.11 1
ENSG00000155666.10 1
ENSG00000155621.13 1
ENSG00000155592.14 1
ENSG00000155465.17 1
ENSG00000155393.11 1
ENSG00000155330.8 1
ENSG00000155329.10 1
ENSG00000155313.14 1
ENSG00000155307.16 1
ENSG00000155304.5 1
ENSG00000155275.17 1
ENSG00000155256.16 1
ENSG00000155254.11 1
ENSG00000155099.6 1
ENSG00000154978.11 1
ENSG00000154957.12 1
ENSG00000154945.6 1
ENSG00000154920.13 1
ENSG00000154914.15 1
ENSG00000154845.14 1
ENSG00000154839.8 1
ENSG00000154822.14 1
ENSG00000154813.8 1
ENSG00000154767.13 1
ENSG00000154764.5 1
ENSG00000154760.12 1
ENSG00000154734.13 1
ENSG00000154727.9 1
ENSG00000154721.13 1
ENSG00000154710.14 1
ENSG00000154655.13 1
ENSG00000154642.9 1
ENSG00000154639.17 1
ENSG00000154556.16 1
ENSG00000154511.10 1
ENSG00000154473.16 1
ENSG00000154447.13 1
ENSG00000154370.12 1
ENSG00000154359.11 1
ENSG00000154309.8 1
ENSG00000154305.15 1
ENSG00000154265.14 1
ENSG00000154262.11 1
ENSG00000154188.8 1
ENSG00000154133.13 1
ENSG00000154099.16 1
ENSG00000154059.8 1
ENSG00000153975.8 1
ENSG00000153914.14 1
ENSG00000153904.17 1
ENSG00000153896.16 1
ENSG00000153790.10 1
ENSG00000153786.11 1
ENSG00000153721.16 1
ENSG00000153707.14 1
ENSG00000153563.14 1
ENSG00000153561.11 1
ENSG00000153560.10 1
ENSG00000153558.12 1
ENSG00000153487.12 1
ENSG00000153406.12 1
ENSG00000153317.13 1
ENSG00000153250.16 1
ENSG00000153237.16 1
ENSG00000153201.14 1
ENSG00000153179.10 1
ENSG00000153107.10 1
ENSG00000153046.16 1
ENSG00000153044.8 1
ENSG00000153037.11 1
ENSG00000153029.13 1
ENSG00000153006.13 1
ENSG00000152953.11 1
ENSG00000152939.13 1
ENSG00000152926.13 1
ENSG00000152904.10 1
ENSG00000152818.17 1
ENSG00000152778.8 1
ENSG00000152763.15 1
ENSG00000152749.7 1
ENSG00000152669.8 1
ENSG00000152601.16 1
ENSG00000152582.11 1
ENSG00000152492.12 1
ENSG00000152465.16 1
ENSG00000152464.13 1
ENSG00000152443.11 1
ENSG00000152422.14 1
ENSG00000152359.13 1
ENSG00000152348.14 1
ENSG00000152242.9 1
ENSG00000152229.17 1
ENSG00000152217.15 1
ENSG00000152213.3 1
ENSG00000152133.13 1
ENSG00000152127.7 1
ENSG00000152117.16 1
ENSG00000152104.10 1
ENSG00000151967.17 1
ENSG00000151923.16 1
ENSG00000151914.16 1
ENSG00000151893.13 1
ENSG00000151883.15 1
ENSG00000151876.11 1
ENSG00000151835.12 1
ENSG00000151748.13 1
ENSG00000151746.12 1
ENSG00000151729.9 1
ENSG00000151718.14 1
ENSG00000151702.15 1
ENSG00000151694.11 1
ENSG00000151690.13 1
ENSG00000151665.11 1
ENSG00000151651.14 1
ENSG00000151575.13 1
ENSG00000151552.10 1
ENSG00000151491.11 1
ENSG00000151490.12 1
ENSG00000151474.18 1
ENSG00000151470.11 1
ENSG00000151461.18 1
ENSG00000151458.10 1
ENSG00000151376.15 1
ENSG00000151353.13 1
ENSG00000151304.5 1
ENSG00000151292.16 1
ENSG00000151287.15 1
ENSG00000151276.22 1
ENSG00000151229.11 1
ENSG00000151208.15 1
ENSG00000151151.5 1
ENSG00000151150.19 1
ENSG00000151148.12 1
ENSG00000151131.8 1
ENSG00000151117.7 1
ENSG00000151116.15 1
ENSG00000151090.16 1
ENSG00000151065.12 1
ENSG00000150961.13 1
ENSG00000150787.6 1
ENSG00000150776.16 1
ENSG00000150773.9 1
ENSG00000150712.9 1
ENSG00000150687.10 1
ENSG00000150630.3 1
ENSG00000150593.14 1
ENSG00000150527.15 1
ENSG00000150471.14 1
ENSG00000150456.9 1
ENSG00000150403.16 1
ENSG00000150275.16 1
ENSG00000150054.17 1
ENSG00000149970.13 1
ENSG00000149798.4 1
ENSG00000149782.10 1
ENSG00000149761.7 1
ENSG00000149658.16 1
ENSG00000149657.18 1
ENSG00000149571.9 1
ENSG00000149483.10 1
ENSG00000149311.16 1
ENSG00000149256.13 1
ENSG00000149231.10 1
ENSG00000149218.4 1
ENSG00000149196.14 1
ENSG00000149187.16 1
ENSG00000149179.12 1
ENSG00000149177.11 1
ENSG00000149150.7 1
ENSG00000149090.10 1
ENSG00000149050.8 1
ENSG00000148950.8 1
ENSG00000148848.13 1
ENSG00000148814.16 1
ENSG00000148803.10 1
ENSG00000148719.13 1
ENSG00000148688.12 1
ENSG00000148660.19 1
ENSG00000148606.11 1
ENSG00000148541.11 1
ENSG00000148516.20 1
ENSG00000148459.14 1
ENSG00000148450.11 1
ENSG00000148411.6 1
ENSG00000148400.9 1
ENSG00000148396.17 1
ENSG00000148358.18 1
ENSG00000148356.12 1
ENSG00000148343.17 1
ENSG00000148335.13 1
ENSG00000148331.10 1
ENSG00000148296.6 1
ENSG00000148219.15 1
ENSG00000148187.16 1
ENSG00000148158.15 1
ENSG00000148019.11 1
ENSG00000147912.11 1
ENSG00000147894.13 1
ENSG00000147854.15 1
ENSG00000147789.14 1
ENSG00000147687.15 1
ENSG00000147679.10 1
ENSG00000147654.13 1
ENSG00000147592.7 1
ENSG00000147576.14 1
ENSG00000147536.10 1
ENSG00000147535.15 1
ENSG00000147526.18 1
ENSG00000147509.12 1
ENSG00000147454.12 1
ENSG00000147443.11 1
ENSG00000147439.10 1
ENSG00000147251.14 1
ENSG00000147224.9 1
ENSG00000147180.15 1
ENSG00000147119.3 1
ENSG00000147118.9 1
ENSG00000147050.13 1
ENSG00000146858.7 1
ENSG00000146828.16 1
ENSG00000146802.11 1
ENSG00000146729.8 1
ENSG00000146707.13 1
ENSG00000146677.7 1
ENSG00000146592.15 1
ENSG00000146587.16 1
ENSG00000146576.11 1
ENSG00000146555.17 1
ENSG00000146535.12 1
ENSG00000146476.9 1
ENSG00000146463.10 1
ENSG00000146433.8 1
ENSG00000146426.16 1
ENSG00000146409.9 1
ENSG00000146282.16 1
ENSG00000146216.10 1
ENSG00000146215.12 1
ENSG00000146067.14 1
ENSG00000146006.7 1
ENSG00000145979.16 1
ENSG00000145908.11 1
ENSG00000145868.15 1
ENSG00000145860.10 1
ENSG00000145850.7 1
ENSG00000145782.11 1
ENSG00000145779.7 1
ENSG00000145743.14 1
ENSG00000145730.19 1
ENSG00000145723.15 1
ENSG00000145715.13 1
ENSG00000145555.13 1
ENSG00000145476.14 1
ENSG00000145416.12 1
ENSG00000145390.10 1
ENSG00000145388.13 1
ENSG00000145365.10 1
ENSG00000145354.8 1
ENSG00000145337.4 1
ENSG00000145284.10 1
ENSG00000145216.14 1
ENSG00000145214.12 1
ENSG00000145107.14 1
ENSG00000145088.7 1
ENSG00000145016.12 1
ENSG00000145012.11 1
ENSG00000144909.7 1
ENSG00000144868.12 1
ENSG00000144791.8 1
ENSG00000144749.12 1
ENSG00000144730.15 1
ENSG00000144724.17 1
ENSG00000144635.7 1
ENSG00000144591.16 1
ENSG00000144589.19 1
ENSG00000144567.9 1
ENSG00000144560.12 1
ENSG00000144559.9 1
ENSG00000144554.9 1
ENSG00000144455.12 1
ENSG00000144451.17 1
ENSG00000144445.14 1
ENSG00000144401.13 1
ENSG00000144306.12 1
