gene frequency
ENSG00000185432.11 1
ENSG00000185418.14 1
ENSG00000185379.19 1
ENSG00000185347.16 1
ENSG00000185344.12 1
ENSG00000185340.14 1
ENSG00000185338.4 1
ENSG00000185274.10 1
ENSG00000185267.8 1
ENSG00000185252.16 1
ENSG00000185250.14 1
ENSG00000185236.10 1
ENSG00000185219.14 1
ENSG00000185201.15 1
ENSG00000185164.13 1
ENSG00000185163.8 1
ENSG00000185158.11 1
ENSG00000185122.9 1
ENSG00000185115.4 1
ENSG00000185104.18 1
ENSG00000185088.11 1
ENSG00000185085.2 1
ENSG00000185052.10 1
ENSG00000185049.11 1
ENSG00000185024.14 1
ENSG00000185019.15 1
ENSG00000185009.11 1
ENSG00000185008.16 1
ENSG00000184986.9 1
ENSG00000184939.14 1
ENSG00000184908.16 1
ENSG00000184900.14 1
ENSG00000184898.6 1
ENSG00000184897.5 1
ENSG00000184887.12 1
ENSG00000184867.12 1
ENSG00000184863.9 1
ENSG00000184831.12 1
ENSG00000184787.17 1
ENSG00000184752.11 1
ENSG00000184743.11 1
ENSG00000184730.9 1
ENSG00000184702.16 1
ENSG00000184675.8 1
ENSG00000184669.7 1
ENSG00000184635.12 1
ENSG00000184584.11 1
ENSG00000184574.8 1
ENSG00000184557.4 1
ENSG00000184500.13 1
ENSG00000184489.10 1
ENSG00000184486.8 1
ENSG00000184445.10 1
ENSG00000184436.10 1
ENSG00000184434.7 1
ENSG00000184402.13 1
ENSG00000184378.2 1
ENSG00000184277.11 1
ENSG00000184227.6 1
ENSG00000184226.13 1
ENSG00000184203.6 1
ENSG00000184194.5 1
ENSG00000184160.7 1
ENSG00000184110.13 1
ENSG00000184083.10 1
ENSG00000184068.2 1
ENSG00000183955.11 1
ENSG00000183943.5 1
ENSG00000183856.9 1
ENSG00000183840.6 1
ENSG00000183828.13 1
ENSG00000183808.10 1
ENSG00000183807.7 1
ENSG00000183793.12 1
ENSG00000183779.6 1
ENSG00000183763.7 1
ENSG00000183747.10 1
ENSG00000183741.10 1
ENSG00000183734.4 1
ENSG00000183723.11 1
ENSG00000183722.7 1
ENSG00000183690.12 1
ENSG00000183621.14 1
ENSG00000183617.4 1
ENSG00000183615.5 1
ENSG00000183597.14 1
ENSG00000183578.5 1
ENSG00000183576.11 1
ENSG00000183549.9 1
ENSG00000183513.7 1
ENSG00000183508.4 1
ENSG00000183496.5 1
ENSG00000183495.12 1
ENSG00000183475.11 1
ENSG00000183397.5 1
ENSG00000183337.15 1
ENSG00000183323.11 1
ENSG00000183283.14 1
ENSG00000183186.6 1
ENSG00000183172.8 1
ENSG00000183160.8 1
ENSG00000183137.13 1
ENSG00000183044.10 1
ENSG00000182986.11 1
ENSG00000182979.16 1
ENSG00000182963.8 1
ENSG00000182944.16 1
ENSG00000182923.15 1
ENSG00000182919.13 1
ENSG00000182899.13 1
ENSG00000182890.4 1
ENSG00000182866.15 1
ENSG00000182858.12 1
ENSG00000182827.8 1
ENSG00000182796.11 1
ENSG00000182771.16 1
ENSG00000182768.8 1
ENSG00000182718.15 1
ENSG00000182670.12 1
ENSG00000182612.9 1
ENSG00000182580.2 1
ENSG00000182575.7 1
ENSG00000182552.13 1
ENSG00000182551.12 1
ENSG00000182544.8 1
ENSG00000182534.12 1
ENSG00000182518.12 1
ENSG00000182481.7 1
ENSG00000182400.13 1
ENSG00000182378.11 1
ENSG00000182318.5 1
ENSG00000182307.11 1
ENSG00000182272.10 1
ENSG00000182263.12 1
ENSG00000182253.13 1
ENSG00000182220.12 1
ENSG00000182208.11 1
ENSG00000182199.9 1
ENSG00000182197.9 1
ENSG00000182168.13 1
ENSG00000182165.16 1
ENSG00000182154.7 1
ENSG00000182149.19 1
ENSG00000182132.11 1
ENSG00000182093.13 1
ENSG00000182022.16 1
ENSG00000181991.14 1
ENSG00000181938.12 1
ENSG00000181929.10 1
ENSG00000181915.4 1
ENSG00000181873.11 1
ENSG00000181852.16 1
ENSG00000181827.13 1
ENSG00000181826.8 1
ENSG00000181790.9 1
ENSG00000181789.13 1
ENSG00000181744.7 1
ENSG00000181666.16 1
ENSG00000181555.18 1
ENSG00000181524.6 1
ENSG00000181513.13 1
ENSG00000181472.4 1
ENSG00000181450.16 1
ENSG00000181449.3 1
ENSG00000181444.11 1
ENSG00000181264.7 1
ENSG00000181222.13 1
ENSG00000181218.5 1
ENSG00000181135.14 1
ENSG00000181104.6 1
ENSG00000181085.13 1
ENSG00000181061.12 1
ENSG00000181045.13 1
ENSG00000181038.12 1
ENSG00000181035.12 1
ENSG00000180998.10 1
ENSG00000180979.8 1
ENSG00000180957.16 1
ENSG00000180917.15 1
ENSG00000180902.15 1
ENSG00000180881.18 1
ENSG00000180818.4 1
ENSG00000180787.5 1
ENSG00000180769.7 1
ENSG00000180739.13 1
ENSG00000180644.6 1
ENSG00000180573.9 1
ENSG00000180537.11 1
ENSG00000180488.13 1
ENSG00000180448.9 1
ENSG00000180432.5 1
ENSG00000180398.10 1
ENSG00000180357.8 1
ENSG00000180340.6 1
ENSG00000180263.12 1
ENSG00000180233.10 1
ENSG00000180182.9 1
ENSG00000180096.10 1
ENSG00000180011.6 1
ENSG00000180008.8 1
ENSG00000179967.11 1
ENSG00000179965.10 1
ENSG00000179943.7 1
ENSG00000179933.5 1
ENSG00000179902.11 1
ENSG00000179889.17 1
ENSG00000179886.5 1
ENSG00000179772.7 1
ENSG00000179674.3 1
ENSG00000179639.9 1
ENSG00000179611.3 1
ENSG00000179588.7 1
ENSG00000179583.16 1
ENSG00000179542.14 1
ENSG00000179523.4 1
ENSG00000179455.7 1
ENSG00000179454.12 1
ENSG00000179431.6 1
ENSG00000179403.11 1
ENSG00000179387.8 1
ENSG00000179348.10 1
ENSG00000179314.12 1
ENSG00000179299.15 1
ENSG00000179292.4 1
ENSG00000179277.9 1
ENSG00000179218.12 1
ENSG00000179178.9 1
ENSG00000179144.4 1
ENSG00000179134.13 1
ENSG00000179119.13 1
ENSG00000179104.7 1
ENSG00000179091.4 1
ENSG00000179085.7 1
ENSG00000179058.6 1
ENSG00000179029.13 1
ENSG00000179021.8 1
ENSG00000178999.11 1
ENSG00000178988.10 1
ENSG00000178971.12 1
ENSG00000178922.15 1
ENSG00000178919.8 1
ENSG00000178913.7 1
ENSG00000178904.17 1
ENSG00000178896.6 1
ENSG00000178860.8 1
ENSG00000178814.14 1
ENSG00000178776.4 1
ENSG00000178773.13 1
ENSG00000178772.6 1
ENSG00000178764.7 1
ENSG00000178741.10 1
ENSG00000178719.15 1
ENSG00000178715.8 1
ENSG00000178685.12 1
ENSG00000178665.13 1
ENSG00000178662.14 1
ENSG00000178585.13 1
ENSG00000178573.6 1
ENSG00000178567.7 1
ENSG00000178449.7 1
ENSG00000178429.9 1
ENSG00000178425.12 1
ENSG00000178397.11 1
ENSG00000178363.4 1
ENSG00000178295.13 1
ENSG00000178252.16 1
ENSG00000178234.11 1
ENSG00000178184.14 1
ENSG00000178172.5 1
ENSG00000178105.8 1
ENSG00000178096.8 1
ENSG00000178075.18 1
ENSG00000178074.5 1
ENSG00000178053.16 1
ENSG00000178035.10 1
ENSG00000178033.5 1
ENSG00000178028.12 1
ENSG00000178026.11 1
ENSG00000177963.11 1
ENSG00000177946.5 1
ENSG00000177932.6 1
ENSG00000177917.9 1
ENSG00000177885.12 1
ENSG00000177854.7 1
ENSG00000177738.3 1
ENSG00000177731.14 1
ENSG00000177728.13 1
ENSG00000177707.9 1
ENSG00000177697.16 1
ENSG00000177692.10 1
ENSG00000177679.15 1
ENSG00000177674.14 1
ENSG00000177663.12 1
ENSG00000177613.8 1
ENSG00000177602.5 1
ENSG00000177600.7 1
ENSG00000177575.11 1
ENSG00000177556.10 1
ENSG00000177548.11 1
ENSG00000177508.11 1
ENSG00000177469.12 1
ENSG00000177463.14 1
ENSG00000177426.19 1
ENSG00000177406.4 1
ENSG00000177383.4 1
ENSG00000177380.12 1
ENSG00000177370.4 1
ENSG00000177363.4 1
ENSG00000177303.8 1
ENSG00000177301.12 1
ENSG00000177225.15 1
ENSG00000177191.2 1
ENSG00000177150.11 1
ENSG00000177119.14 1
ENSG00000177106.13 1
ENSG00000177098.7 1
ENSG00000177096.7 1
ENSG00000177084.15 1
ENSG00000177030.15 1
ENSG00000176986.13 1
ENSG00000176978.12 1
ENSG00000176907.4 1
ENSG00000176894.8 1
ENSG00000176887.6 1
ENSG00000176853.14 1
ENSG00000176842.13 1
ENSG00000176788.8 1
ENSG00000176731.10 1
ENSG00000176720.4 1
ENSG00000176658.15 1
ENSG00000176490.4 1
ENSG00000176463.12 1
ENSG00000176454.12 1
ENSG00000176444.17 1
ENSG00000176428.5 1
ENSG00000176407.16 1
ENSG00000176399.3 1
ENSG00000176390.11 1
ENSG00000176386.7 1
ENSG00000176340.3 1
ENSG00000176293.18 1
ENSG00000176225.11 1
ENSG00000176208.7 1
ENSG00000176170.12 1
ENSG00000176165.9 1
ENSG00000176142.11 1
ENSG00000176125.4 1
ENSG00000176108.8 1
ENSG00000176102.10 1
ENSG00000176087.13 1
ENSG00000176024.15 1
ENSG00000176022.4 1
ENSG00000176018.11 1
ENSG00000175895.3 1
ENSG00000175854.10 1
ENSG00000175832.11 1
ENSG00000175806.13 1
ENSG00000175782.9 1
ENSG00000175764.13 1
ENSG00000175756.12 1
ENSG00000175741.5 1
ENSG00000175727.12 1
ENSG00000175643.8 1
ENSG00000175634.13 1
ENSG00000175611.10 1
ENSG00000175602.3 1
ENSG00000175600.14 1
ENSG00000175595.13 1
ENSG00000175592.7 1
ENSG00000175582.18 1
ENSG00000175567.7 1
ENSG00000175497.15 1
ENSG00000175445.13 1
ENSG00000175416.11 1
ENSG00000175414.6 1
ENSG00000175376.7 1
ENSG00000175354.17 1
ENSG00000175336.9 1
ENSG00000175309.13 1
ENSG00000175287.17 1
ENSG00000175224.15 1
ENSG00000175216.13 1
ENSG00000175203.14 1
ENSG00000175198.13 1
ENSG00000175197.9 1
ENSG00000175183.8 1
ENSG00000175166.15 1
ENSG00000175164.12 1
ENSG00000175137.10 1
ENSG00000175130.6 1
ENSG00000175110.10 1
ENSG00000175105.5 1
ENSG00000175104.13 1
ENSG00000175063.15 1
ENSG00000175061.16 1
ENSG00000175040.5 1
ENSG00000174996.10 1
ENSG00000174990.4 1
ENSG00000174951.9 1
ENSG00000174938.13 1
ENSG00000174928.14 1
ENSG00000174917.7 1
ENSG00000174903.13 1
ENSG00000174891.11 1
ENSG00000174886.11 1
ENSG00000174842.15 1
ENSG00000174807.3 1
ENSG00000174804.3 1
ENSG00000174799.9 1
ENSG00000174796.11 1
ENSG00000174780.14 1
ENSG00000174775.15 1
ENSG00000174748.17 1
ENSG00000174740.7 1
ENSG00000174720.14 1
ENSG00000174718.10 1
ENSG00000174695.8 1
ENSG00000174628.15 1
ENSG00000174606.11 1
ENSG00000174600.12 1
ENSG00000174599.5 1
ENSG00000174529.7 1
ENSG00000174514.11 1
ENSG00000174444.13 1
ENSG00000174442.10 1
ENSG00000174437.15 1
ENSG00000174428.15 1
ENSG00000174405.12 1
ENSG00000174373.14 1
ENSG00000174371.15 1
ENSG00000174327.6 1
ENSG00000174307.6 1
ENSG00000174238.13 1
ENSG00000174227.14 1
ENSG00000174125.6 1
ENSG00000174028.6 1
ENSG00000174021.9 1
ENSG00000174007.7 1
ENSG00000173992.7 1
ENSG00000173960.11 1
ENSG00000173950.14 1
ENSG00000173933.18 1
ENSG00000173930.8 1
ENSG00000173928.2 1
ENSG00000173926.5 1
ENSG00000173918.13 1
ENSG00000173915.11 1
ENSG00000173914.10 1
ENSG00000173905.7 1
ENSG00000173898.10 1
ENSG00000173889.14 1
ENSG00000173821.18 1
ENSG00000173818.15 1
ENSG00000173811.9 1
ENSG00000173786.15 1
ENSG00000173762.6 1
ENSG00000173757.8 1
ENSG00000173744.16 1
ENSG00000173726.9 1
ENSG00000173702.6 1
ENSG00000173681.15 1
ENSG00000173621.8 1
ENSG00000173598.12 1
ENSG00000173575.17 1
ENSG00000173548.8 1
ENSG00000173546.7 1
ENSG00000173531.14 1
ENSG00000173486.11 1
ENSG00000173482.15 1
ENSG00000173473.9 1
ENSG00000173465.6 1
ENSG00000173457.9 1
ENSG00000173442.10 1
ENSG00000173432.9 1
ENSG00000173402.10 1
ENSG00000173369.14 1
ENSG00000173327.6 1
ENSG00000173276.12 1
ENSG00000173275.11 1
ENSG00000173273.14 1
ENSG00000173230.14 1
ENSG00000173221.12 1
ENSG00000173214.5 1
ENSG00000173163.9 1
ENSG00000173156.5 1
ENSG00000173153.12 1
ENSG00000173110.7 1
ENSG00000173083.13 1
ENSG00000173065.12 1
ENSG00000173064.9 1
ENSG00000173039.17 1
ENSG00000173020.9 1
ENSG00000172986.11 1
ENSG00000172955.16 1
ENSG00000172954.12 1
ENSG00000172939.7 1
ENSG00000172935.8 1
ENSG00000172932.13 1
ENSG00000172915.17 1
ENSG00000172869.13 1
ENSG00000172840.5 1
ENSG00000172809.11 1
ENSG00000172794.18 1
ENSG00000172775.15 1
ENSG00000172766.17 1
ENSG00000172667.9 1
ENSG00000172661.16 1
ENSG00000172638.11 1
ENSG00000172613.6 1
ENSG00000172543.6 1
ENSG00000172497.7 1
ENSG00000172493.19 1
ENSG00000172469.13 1
ENSG00000172456.15 1
ENSG00000172425.9 1
ENSG00000172380.5 1
ENSG00000172379.17 1
ENSG00000172366.18 1
ENSG00000172354.8 1
ENSG00000172348.13 1
ENSG00000172345.12 1
ENSG00000172340.13 1
ENSG00000172331.10 1
ENSG00000172318.5 1
ENSG00000172315.5 1
ENSG00000172301.9 1
ENSG00000172296.11 1
ENSG00000172292.13 1
ENSG00000172273.11 1
ENSG00000172270.17 1
ENSG00000172262.10 1
ENSG00000172244.7 1
ENSG00000172236.15 1
ENSG00000172201.9 1
ENSG00000172197.10 1
ENSG00000172175.11 1
ENSG00000172164.12 1
ENSG00000172123.11 1
ENSG00000172115.7 1
ENSG00000172113.7 1
ENSG00000172081.12 1
ENSG00000172071.10 1
ENSG00000172046.17 1
ENSG00000172006.10 1
ENSG00000171988.16 1
ENSG00000171984.13 1
ENSG00000171962.16 1
ENSG00000171960.9 1
ENSG00000171953.14 1
ENSG00000171928.12 1
ENSG00000171914.13 1
ENSG00000171877.18 1
ENSG00000171867.15 1
ENSG00000171865.8 1
ENSG00000171863.11 1
ENSG00000171861.9 1
ENSG00000171860.4 1
ENSG00000171853.14 1
ENSG00000171848.12 1
ENSG00000171840.10 1
ENSG00000171824.12 1
ENSG00000171817.15 1
ENSG00000171813.12 1
ENSG00000171806.10 1
ENSG00000171798.16 1
ENSG00000171792.9 1
ENSG00000171777.14 1
ENSG00000171766.14 1
ENSG00000171763.16 1
ENSG00000171735.17 1
ENSG00000171724.2 1
ENSG00000171720.8 1
ENSG00000171711.2 1
ENSG00000171659.12 1
ENSG00000171621.12 1
ENSG00000171617.12 1
ENSG00000171608.14 1
ENSG00000171603.15 1
ENSG00000171503.10 1
ENSG00000171492.13 1
ENSG00000171466.8 1
ENSG00000171453.16 1
ENSG00000171451.13 1
ENSG00000171450.5 1
ENSG00000171444.16 1
ENSG00000171385.8 1
ENSG00000171365.14 1
ENSG00000171357.5 1
ENSG00000171320.13 1
ENSG00000171314.8 1
ENSG00000171310.9 1
ENSG00000171302.15 1
ENSG00000171291.7 1
ENSG00000171241.7 1
ENSG00000171236.9 1
ENSG00000171234.12 1
ENSG00000171227.6 1
ENSG00000171224.8 1
ENSG00000171222.9 1
ENSG00000171206.12 1
ENSG00000171161.11 1
ENSG00000171160.16 1
ENSG00000171159.4 1
ENSG00000171150.7 1
ENSG00000171130.16 1
ENSG00000171105.12 1
ENSG00000171097.12 1
ENSG00000171067.9 1
ENSG00000171055.13 1
ENSG00000171051.7 1
ENSG00000171045.13 1
ENSG00000170989.8 1
ENSG00000170927.13 1
ENSG00000170919.14 1
ENSG00000170915.8 1
ENSG00000170899.9 1
ENSG00000170881.4 1
ENSG00000170873.17 1
ENSG00000170860.3 1
ENSG00000170836.10 1
ENSG00000170802.14 1
ENSG00000170791.16 1
ENSG00000170745.10 1
ENSG00000170734.10 1
ENSG00000170677.5 1
ENSG00000170633.15 1
ENSG00000170632.12 1
ENSG00000170631.13 1
ENSG00000170624.12 1
ENSG00000170619.9 1
ENSG00000170606.12 1
ENSG00000170571.10 1
ENSG00000170561.11 1
ENSG00000170542.5 1
ENSG00000170502.11 1
ENSG00000170468.7 1
ENSG00000170464.8 1
ENSG00000170445.11 1
ENSG00000170439.6 1
ENSG00000170421.10 1
ENSG00000170419.9 1
ENSG00000170370.11 1
ENSG00000170365.8 1
ENSG00000170364.11 1
ENSG00000170345.8 1
ENSG00000170340.10 1
ENSG00000170312.14 1
ENSG00000170296.8 1
ENSG00000170293.7 1
ENSG00000170291.13 1
ENSG00000170290.3 1
ENSG00000170265.10 1
ENSG00000170260.7 1
ENSG00000170222.11 1
ENSG00000170214.3 1
ENSG00000170153.9 1
ENSG00000170142.10 1
ENSG00000170088.12 1
ENSG00000170049.8 1
ENSG00000170037.12 1
ENSG00000170011.12 1
ENSG00000169994.17 1
ENSG00000169991.9 1
ENSG00000169981.9 1
ENSG00000169976.6 1
ENSG00000169967.15 1
ENSG00000169951.8 1
ENSG00000169926.8 1
ENSG00000169919.15 1
ENSG00000169914.5 1
ENSG00000169905.11 1
ENSG00000169896.15 1
ENSG00000169894.16 1
ENSG00000169871.11 1
ENSG00000169860.6 1
ENSG00000169826.7 1
ENSG00000169783.11 1
ENSG00000169764.13 1
ENSG00000169715.13 1
ENSG00000169714.15 1
ENSG00000169710.6 1
ENSG00000169683.6 1
ENSG00000169679.13 1
ENSG00000169604.18 1
ENSG00000169599.11 1
ENSG00000169592.13 1
ENSG00000169583.12 1
ENSG00000169567.10 1
ENSG00000169554.15 1
ENSG00000169509.5 1
ENSG00000169508.6 1
ENSG00000169504.13 1
ENSG00000169469.8 1
ENSG00000169418.9 1
ENSG00000169397.3 1
ENSG00000169379.14 1
ENSG00000169375.14 1
ENSG00000169302.13 1
ENSG00000169291.8 1
ENSG00000169288.16 1
ENSG00000169255.12 1
ENSG00000169251.11 1
ENSG00000169249.11 1
ENSG00000169241.16 1
ENSG00000169239.11 1
ENSG00000169228.12 1
ENSG00000169223.13 1
ENSG00000169221.12 1
ENSG00000169217.7 1
ENSG00000169189.15 1
ENSG00000169188.4 1
ENSG00000169169.13 1
ENSG00000169136.7 1
ENSG00000169129.13 1
ENSG00000169122.10 1
ENSG00000169118.14 1
ENSG00000169105.7 1
ENSG00000169093.13 1
ENSG00000169057.18 1
ENSG00000169026.11 1
ENSG00000169019.10 1
ENSG00000169018.5 1
ENSG00000168995.12 1
ENSG00000168993.13 1
ENSG00000168961.15 1
ENSG00000168938.5 1
ENSG00000168924.13 1
ENSG00000168916.14 1
ENSG00000168906.11 1
ENSG00000168899.4 1
ENSG00000168884.13 1
ENSG00000168883.18 1
ENSG00000168876.7 1
ENSG00000168874.11 1
ENSG00000168827.13 1
ENSG00000168807.15 1
ENSG00000168803.13 1
ENSG00000168802.11 1
ENSG00000168765.14 1
ENSG00000168763.14 1
ENSG00000168758.9 1
ENSG00000168743.11 1
ENSG00000168734.12 1
ENSG00000168710.16 1
ENSG00000168702.15 1
ENSG00000168679.16 1
ENSG00000168612.4 1
ENSG00000168591.14 1
ENSG00000168566.11 1
ENSG00000168556.6 1
ENSG00000168497.4 1
ENSG00000168488.17 1
ENSG00000168461.11 1
ENSG00000168434.11 1
ENSG00000168397.15 1
ENSG00000168386.17 1
ENSG00000168329.12 1
ENSG00000168310.9 1
ENSG00000168306.11 1
ENSG00000168303.6 1
ENSG00000168300.12 1
ENSG00000168297.14 1
ENSG00000168286.2 1
ENSG00000168256.16 1
ENSG00000168246.5 1
ENSG00000168228.13 1
ENSG00000168216.9 1
ENSG00000168175.13 1
ENSG00000168172.7 1
ENSG00000168159.10 1
ENSG00000168152.11 1
ENSG00000168137.14 1
ENSG00000168118.10 1
ENSG00000168101.13 1
ENSG00000168090.8 1
ENSG00000168078.8 1
ENSG00000168071.20 1
ENSG00000168066.19 1
ENSG00000168062.8 1
ENSG00000168036.15 1
ENSG00000168014.15 1
ENSG00000168005.7 1
ENSG00000168003.15 1
ENSG00000168002.10 1
ENSG00000167985.5 1
ENSG00000167977.7 1
ENSG00000167972.12 1
ENSG00000167971.15 1
ENSG00000167969.11 1
ENSG00000167965.16 1
ENSG00000167930.14 1
ENSG00000167904.13 1
ENSG00000167900.10 1
ENSG00000167895.13 1
ENSG00000167889.11 1
ENSG00000167880.6 1
ENSG00000167863.10 1
ENSG00000167851.12 1
ENSG00000167850.3 1
ENSG00000167842.14 1
ENSG00000167792.10 1
ENSG00000167778.7 1
ENSG00000167771.5 1
ENSG00000167754.11 1
ENSG00000167747.12 1
ENSG00000167740.8 1
ENSG00000167733.12 1
ENSG00000167721.9 1
ENSG00000167720.11 1
ENSG00000167716.17 1
ENSG00000167700.7 1
ENSG00000167693.15 1
ENSG00000167685.13 1
ENSG00000167680.14 1
ENSG00000167635.10 1
ENSG00000167632.13 1
ENSG00000167625.9 1
ENSG00000167615.15 1
ENSG00000167595.13 1
ENSG00000167588.11 1
ENSG00000167578.15 1
ENSG00000167565.11 1
ENSG00000167555.12 1
ENSG00000167550.9 1
ENSG00000167536.12 1
ENSG00000167535.6 1
ENSG00000167526.12 1
ENSG00000167522.13 1
ENSG00000167487.10 1
ENSG00000167470.11 1
ENSG00000167461.10 1
ENSG00000167325.13 1
ENSG00000167323.8 1
ENSG00000167286.8 1
ENSG00000167272.9 1
ENSG00000167258.12 1
ENSG00000167257.9 1
ENSG00000167232.12 1
ENSG00000167216.15 1
ENSG00000167202.10 1
ENSG00000167186.9 1
ENSG00000167183.2 1
ENSG00000167136.6 1
ENSG00000167130.16 1
ENSG00000167113.9 1
ENSG00000167112.9 1
ENSG00000167107.11 1
ENSG00000167100.13 1
ENSG00000167081.15 1
ENSG00000167074.13 1
ENSG00000167037.17 1
ENSG00000167005.12 1
ENSG00000167004.11 1
ENSG00000166997.6 1
ENSG00000166987.13 1
ENSG00000166986.11 1
ENSG00000166979.11 1
ENSG00000166963.11 1
ENSG00000166949.14 1
ENSG00000166938.11 1
ENSG00000166927.11 1
ENSG00000166908.16 1
ENSG00000166900.13 1
ENSG00000166897.13 1
ENSG00000166896.6 1
ENSG00000166889.13 1
ENSG00000166888.9 1
ENSG00000166887.14 1
ENSG00000166855.8 1
ENSG00000166851.13 1
ENSG00000166847.8 1
ENSG00000166845.12 1
ENSG00000166840.12 1
ENSG00000166833.18 1
ENSG00000166831.7 1
ENSG00000166822.11 1
ENSG00000166819.10 1
ENSG00000166813.13 1
ENSG00000166801.14 1
ENSG00000166797.9 1
ENSG00000166783.18 1
ENSG00000166750.8 1
ENSG00000166747.11 1
ENSG00000166681.12 1
ENSG00000166676.13 1
ENSG00000166598.11 1
ENSG00000166595.10 1
ENSG00000166592.10 1
ENSG00000166579.14 1
ENSG00000166575.15 1
ENSG00000166562.7 1
ENSG00000166478.8 1
ENSG00000166452.10 1
ENSG00000166441.11 1
ENSG00000166439.5 1
ENSG00000166436.14 1
ENSG00000166435.14 1
ENSG00000166405.13 1
ENSG00000166401.12 1
ENSG00000166391.13 1
ENSG00000166377.18 1
ENSG00000166337.8 1
ENSG00000166326.6 1
ENSG00000166321.12 1
ENSG00000166313.17 1
ENSG00000166289.5 1
ENSG00000166272.15 1
ENSG00000166266.12 1
ENSG00000166263.12 1
ENSG00000166261.9 1
ENSG00000166260.9 1
ENSG00000166225.7 1
ENSG00000166188.2 1
ENSG00000166181.11 1
ENSG00000166170.9 1
ENSG00000166167.16 1
ENSG00000166166.11 1
ENSG00000166148.3 1
ENSG00000166147.12 1
ENSG00000166140.16 1
ENSG00000166133.16 1
ENSG00000166126.9 1
ENSG00000166073.7 1
ENSG00000166035.9 1
ENSG00000165995.17 1
ENSG00000165983.13 1
ENSG00000165948.9 1
ENSG00000165943.4 1
ENSG00000165916.7 1
ENSG00000165915.12 1
ENSG00000165905.15 1
ENSG00000165887.10 1
ENSG00000165886.4 1
ENSG00000165879.8 1
ENSG00000165832.5 1
ENSG00000165813.15 1
ENSG00000165799.4 1
ENSG00000165794.8 1
ENSG00000165792.16 1
ENSG00000165775.16 1
ENSG00000165716.8 1
ENSG00000165688.10 1
ENSG00000165672.6 1
ENSG00000165661.14 1
ENSG00000165650.10 1
ENSG00000165637.12 1
ENSG00000165633.11 1
ENSG00000165632.7 1
ENSG00000165629.18 1
ENSG00000165617.13 1
ENSG00000165591.6 1
ENSG00000165572.7 1
ENSG00000165516.9 1
ENSG00000165511.6 1
ENSG00000165506.13 1
ENSG00000165501.15 1
ENSG00000165487.12 1
ENSG00000165480.14 1
ENSG00000165458.12 1
ENSG00000165457.12 1
ENSG00000165443.10 1
ENSG00000165416.13 1
ENSG00000165410.13 1
ENSG00000165406.14 1
ENSG00000165389.6 1
ENSG00000165323.14 1
ENSG00000165322.16 1
ENSG00000165312.6 1
ENSG00000165304.6 1
ENSG00000165288.10 1
ENSG00000165283.14 1
ENSG00000165282.12 1
ENSG00000165280.14 1
ENSG00000165272.13 1
ENSG00000165233.16 1
ENSG00000165209.17 1
ENSG00000165195.12 1
ENSG00000165194.13 1
ENSG00000165185.13 1
ENSG00000165156.13 1
ENSG00000165138.15 1
ENSG00000165121.10 1
ENSG00000165113.11 1
ENSG00000165105.9 1
ENSG00000165102.13 1
ENSG00000165092.11 1
ENSG00000165060.10 1
ENSG00000165029.14 1
ENSG00000165028.10 1
ENSG00000165025.13 1
ENSG00000164985.13 1
ENSG00000164978.16 1
ENSG00000164976.8 1
ENSG00000164970.13 1
ENSG00000164961.14 1
ENSG00000164944.10 1
ENSG00000164933.10 1
ENSG00000164930.10 1
ENSG00000164924.16 1
ENSG00000164919.9 1
ENSG00000164916.10 1
ENSG00000164904.14 1
ENSG00000164902.12 1
ENSG00000164897.11 1
ENSG00000164896.18 1
ENSG00000164889.11 1
ENSG00000164885.11 1
ENSG00000164867.9 1
ENSG00000164830.16 1
ENSG00000164815.9 1
ENSG00000164808.15 1
ENSG00000164778.4 1
ENSG00000164751.13 1
ENSG00000164733.19 1
ENSG00000164692.16 1
ENSG00000164691.15 1
ENSG00000164690.6 1
ENSG00000164663.12 1
ENSG00000164654.14 1
ENSG00000164631.17 1
ENSG00000164616.13 1
ENSG00000164603.10 1
ENSG00000164542.11 1
ENSG00000164530.12 1
ENSG00000164366.3 1
ENSG00000164347.16 1
ENSG00000164344.14 1
ENSG00000164342.11 1
ENSG00000164338.8 1
ENSG00000164332.7 1
ENSG00000164331.8 1
ENSG00000164330.15 1
ENSG00000164329.12 1
ENSG00000164305.16 1
ENSG00000164296.6 1
ENSG00000164294.12 1
ENSG00000164292.11 1
ENSG00000164291.15 1
ENSG00000164253.11 1
ENSG00000164252.11 1
ENSG00000164219.8 1
ENSG00000164209.15 1
ENSG00000164197.10 1
ENSG00000164190.15 1
ENSG00000164180.12 1
ENSG00000164172.17 1
ENSG00000164168.6 1
ENSG00000164163.9 1
ENSG00000164134.11 1
ENSG00000164120.12 1
ENSG00000164114.17 1
ENSG00000164106.6 1
ENSG00000164105.3 1
ENSG00000164104.10 1
ENSG00000164096.12 1
ENSG00000164087.6 1
ENSG00000164081.11 1
ENSG00000164074.13 1
ENSG00000164068.14 1
ENSG00000164066.11 1
ENSG00000164056.9 1
ENSG00000164040.15 1
ENSG00000164038.13 1
ENSG00000164032.10 1
ENSG00000164031.15 1
ENSG00000164024.10 1
ENSG00000164022.15 1
ENSG00000164010.12 1
ENSG00000163975.10 1
ENSG00000163964.12 1
ENSG00000163960.10 1
ENSG00000163950.11 1
ENSG00000163946.12 1
ENSG00000163945.14 1
ENSG00000163938.15 1
ENSG00000163932.12 1
