gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
hsa-mir-369	0.011044760476294	1.01110597901706	0.0584531157337132	0.188950757160817	0.850131411559427	age	-0.0126704720610572	0.987409460419824	0.0143493414216158	-0.883000249890942	0.377236136496303	gender	-0.0490166787636778	0.952165248626903	0.588435565295548	-0.0832999934989631	0.933613005465091	Interaction	-0.0340289777007233	0.966543496023532	0.079685888399399	-0.427038944840075	0.669350961952481
hsa-mir-3690-1	0.0250992729155014	1.02541691159822	0.0987708857292362	0.254116106484119	0.799405860533269	age	-0.0144668404721019	0.985637301458103	0.0142154376546105	-1.01768519714973	0.308827584260376	gender	0.523798193750368	1.68842846467865	0.617664994968553	0.848029592120623	0.396421490654533	Interaction	-0.240126480013418	0.786528374655785	0.168913353208335	-1.42159560184238	0.155143682314089
hsa-mir-3691	-0.203207937986392	0.816108523817733	0.152114101368302	-1.33589151931668	0.181584733302157	age	-0.0182801565140423	0.981885912087414	0.0144803686098396	-1.26240961170151	0.20680143238438	gender	-1.0073840867213	0.365172992099534	0.558309200135989	-1.80434799655088	0.0711767699547678	Interaction	0.396699584368291	1.48690917218989	0.201179427113763	1.97186953984099	0.0486245013335332
hsa-mir-370	0.0140379395545971	1.0141369341122	0.0175457904103463	0.800074503700858	0.423667632267648	age	-0.0127175532507575	0.987362973102054	0.0142844642342013	-0.890306632593739	0.373301260697181	gender	-0.0374824309926276	0.963211340239303	0.565540364200475	-0.066277198526082	0.947157136242849	Interaction	-0.0191274491526024	0.981054319732987	0.0391460213585486	-0.488617961386398	0.625112194452382
hsa-mir-374a	-0.000821439282106739	0.99917889800678	0.000821414611407259	-1.00003003440545	0.317295973187494	age	-0.00755851797020198	0.992469975791352	0.0151453344708479	-0.499065767398588	0.617733052832001	gender	-0.208681562004827	0.811653655858766	0.780069117257992	-0.267516758948695	0.789071312450126	Interaction	2.11820644629652e-05	1.0000211822888	0.00148809681956099	0.0142343321916474	0.988643029629962
hsa-mir-374b	-0.0103688110522899	0.989684759753964	0.0137276659759181	-0.75532221358529	0.450055673377204	age	-0.00907091631832569	0.990970100329883	0.0153738081201793	-0.590024036167033	0.555174535140284	gender	-1.13934208186639	0.320029505783247	0.998163364680057	-1.14143848810919	0.253687495891614	Interaction	0.0244605637701102	1.02476217755351	0.0241738172018659	1.01186186549893	0.311604104901845
hsa-mir-375	0.00129590030682083	1.00129674034845	0.000454066609397306	2.85398723447405	0.00431742661405485	age	-0.0113519303701658	0.988712259668182	0.0145722442019659	-0.779010440178756	0.435973564789226	gender	0.10758442096702	1.11358486668975	0.457509388631126	0.235152378596894	0.814090466025373	Interaction	-0.0027951868077103	0.997208716089645	0.00187387323455937	-1.4916626995676	0.135787592230525
hsa-mir-377	0.0692481272972795	1.0717020947045	0.0844159145570029	0.820320761324203	0.412033273941016	age	-0.01073888393725	0.989318572021975	0.0144253521513369	-0.74444518404736	0.456607192125046	gender	0.0364000129552406	1.03707060520855	0.544682927173203	0.0668278940633397	0.946718716790213	Interaction	-0.0922723875798904	0.911856737264546	0.117842267030508	-0.783016059560376	0.433617681424267
hsa-mir-378a	-2.21344084312992e-05	0.999977865836533	0.000107432221377507	-0.20603137631792	0.836766402294911	age	-0.0148955456669481	0.985214844188017	0.0143474738020126	-1.03819988609135	0.299177005683824	gender	-1.2205387051868	0.295071167732482	0.706841955432888	-1.7267490926445	0.084212734729407	Interaction	0.000583496011438759	1.00058366627835	0.000264822113735566	2.20335078218354	0.0275700343118523
hsa-mir-378c	-0.00380158787555658	0.996205629011525	0.012121841302477	-0.313614720791613	0.753813677657825	age	-0.0161142531878544	0.984014886794766	0.0147744825987321	-1.09068138800591	0.275413103061828	gender	0.601738896056621	1.82529003200919	0.705727831970462	0.852650085198576	0.393853378890644	Interaction	-0.148755334902616	0.86177993657966	0.108268573383907	-1.37394749236372	0.169457984055187
