gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..	p_adjusted_new	gene_ensembl	gene_name
ENSG00000251615.3	-0.0396012939993716	0.961172588043859	0.194481947416368	-0.20362452415487603	0.8386469271363031	age	0.0015145156547163	1.00151566311276	0.013240044664812	0.114389014014538	0.908929422378297	gender	0.0451296969454083	1.04616353532511	0.468710274908567	0.0962848466554568	0.923294345784095	Interaction	-0.958773023323942	0.383362974950761	0.486960252502652	-1.9688938027210399	0.0489652873641993	0.0913646160804175	ENSG00000251615	
ENSG00000272734.1	-0.162684678383177	0.8498591251226569	0.206156409495278	-0.789132284470175	0.43003469442007103	age	0.0102660967514349	1.0103189739151401	0.0133159677670753	0.77096136991399	0.44072982924707105	gender	-1.34496167486965	0.260549693269587	0.885342115003244	-1.51914344983432	0.128726391943336	Interaction	-3.13363746662664	0.0435590640925591	1.16024785933604	-2.7008345168763195	0.0069165742962422295	0.0487861520401236	ENSG00000272734	
ENSG00000255153.1	-0.35472304140995203	0.7013676661113921	0.24148350531018997	-1.4689327991752699	0.141851017299157	age	0.000886976135473614	1.00088736961513	0.013236075932451	0.0670120162501489	0.9465721371204251	gender	-0.432587833974377	0.648827861501827	0.616738437640458	-0.7014121507156078	0.48304584124565997	Interaction	-1.3844623501956201	0.250458422520386	0.7259329708819151	-1.9071490147549999	0.0565012936231801	0.0973698182597096	ENSG00000255153	
ENSG00000175309.13	0.328410312464407	1.38875868039887	0.139902423794201	2.3474240371096404	0.0189037273608137	age	0.00952243335627815	1.00956791597857	0.0132302357178543	0.71974782304351	0.471680275641165	gender	-0.209195783527633	0.81123639337173	0.529159919807208	-0.395335655058401	0.6925951890818621	Interaction	-1.82871082915018	0.16062050162855	0.581650024869915	-3.14400541727677	0.00166652354586857	0.0316557944923293	ENSG00000175309	PHYKPL
ENSG00000119471.13	0.154001198947407	1.1664922853405	0.154752069777326	0.995147910906782	0.319664331527942	age	0.007772530382834759	1.00780281490873	0.0134651748553796	0.5772320423844699	0.563782714133369	gender	0.468739733302443	1.5979790438988701	0.3558183223628929	1.31735693145218	0.18771901020927304	Interaction	-0.897705084150213	0.407503774344015	0.47048818674865794	-1.9080289568030802	0.0563874737756046	0.0972709684409651	ENSG00000119471	HSDL2
ENSG00000075914.11	-0.428014832819978	0.6518017466690601	0.26443541223585104	-1.61859876935934	0.10553362007096401	age	0.008155185558861909	1.0081885296654398	0.0135815508627047	0.60046055426971	0.548199341888031	gender	0.499079265688978	1.64720393509555	0.3656095080487079	1.3650609590341598	0.17223389132527697	Interaction	0.846345866622184	2.33111307155366	0.37709780350969396	2.24436700173044	0.024808797833415	0.0707793755850253	ENSG00000075914	EXOSC7
ENSG00000158483.14	0.0619908897446038	1.0639526518034899	0.17709834171060998	0.35003653419804903	0.7263112796137651	age	0.00379045761031396	1.00379765047998	0.0130473296547579	0.29051596844812605	0.771421536251423	gender	0.392806015546943	1.48113104506432	0.38589245681183504	1.01791576542394	0.30871798871200395	Interaction	-1.0739738276092299	0.341648165394347	0.455127370381687	-2.35972147029645	0.0182886606518715	0.0645656359855544	ENSG00000158483	FAM86C1
ENSG00000165195.12	-0.024404110230115	0.9758912624205509	0.182601584316568	-0.13364676063164202	0.8936819062059341	age	0.0019243076226987	1.00192616029079	0.0136309397717832	0.14117204352132198	0.887734030903942	gender	0.29122526427656	1.33806596846555	0.37626603638942296	0.773987647333525	0.43893809617163104	Interaction	0.8831771325447639	2.41857163525054	0.29623182601745596	2.9813715305954998	0.0028696041908441803	0.036854534531171	ENSG00000165195	PIGA
ENSG00000204308.7	-0.0276405134775678	0.972737990152358	0.18020518466554802	-0.15338356401269598	0.8780958055307808	age	0.00828904749905718	1.0083234967713801	0.0131001806188251	0.6327429934168779	0.526901489033518	gender	0.208636555920327	1.23199715507997	0.41824715744469104	0.49883556219486697	0.6178952323510539	Interaction	-1.05194893616123	0.349256406939594	0.449012652269995	-2.34280466450796	0.0191394005757784	0.0652858731333194	ENSG00000204308	RNF5
ENSG00000117682.15	-0.339981678707932	0.711783363434039	0.292662541939991	-1.16168497838594	0.245363449657074	age	0.0100637625052367	1.0101145724665401	0.0135343023479446	0.7435745298511851	0.457133916907838	gender	0.5063355318734871	1.6591999558326997	0.393389429290748	1.28711016151698	0.19805589415135297	Interaction	-1.2685868845258998	0.281228749816534	0.603616276073055	-2.1016445957669396	0.0355844202524685	0.0801481505914627	ENSG00000117682	DHDDS
ENSG00000272335.1	0.27944441184896	1.32239490126426	0.156333686601139	1.7874868681496598	0.0738588326836724	age	0.00618238777636763	1.00620153818041	0.0135467648707139	0.456373742024049	0.648121244442943	gender	0.292038160542331	1.33915411951171	0.425068237924305	0.687038302293327	0.492058592032628	Interaction	-0.995027192531288	0.3697133909644171	0.436546914687716	-2.2793133087266897	0.0226484474621107	0.0687919092794914	ENSG00000272335	
ENSG00000276291.3	0.29242647958930895	1.33967423954288	0.186261333550817	1.56997952293479	0.11641987524166302	age	0.0034879500774396	1.00349404005376	0.0131056147613879	0.266141660726661	0.7901301110016559	gender	0.462663915096154	1.5882994492367102	0.36524229507248	1.26673148575069	0.205251317738678	Interaction	-1.1316346933158101	0.322505627490433	0.444205783929983	-2.54754605692884	0.0108483531992793	0.0563144635826055	ENSG00000276291	
ENSG00000260541.1	-0.20332730778730299	0.816011110919917	0.21118555181662302	-0.9627898596200201	0.335652990584768	age	0.0127275083725004	1.01280884782372	0.0133242274118813	0.955215486726924	0.33946873568364394	gender	-0.342402555519623	0.7100623076670942	0.599031490719188	-0.571593582014428	0.5675973444770861	Interaction	-1.29824035451514	0.273011774547908	0.64462886603404	-2.01393456439878	0.0440164040318441	0.0872325098085638	ENSG00000260541	
